Time   ID     DLC Data                    Comment
00.000 173      8 8C F4 00 0E E0 00 0E 00 
00.000 1C4      7 00 00 00 00 A3 20 62    
00.000 0F3      8 65 0C 00 C0 F0 C4 FF FF 
00.000 1E0      8 04 04 F1 11 29 11 11 F1 
00.000 302      7 FF FD FF FF FE FF FF    
00.000 3FB      7 C3 31 01 10 01 18 FF    
00.000 0D9      8 32 F9 00 10 00 E0 7F C0 
00.000 2EB      8 82 FD 12 11 11 51 F1 FF 
00.000 19A      6 FF FD 9C 7E FF 3F       
00.000 1E1      6 4E F5 04 FF FF FF       
00.000 289      8 FF FF FF FF FF 00 EC 01 
00.000 0A5      8 71 09 B4 47 7B 00 00 71 
00.000 1C4      7 00 00 00 00 A5 20 72    
00.000 1A1      5 AE C7 00 00 8A          
00.000 302      7 FF F0 FF FF FE FF FF    
00.000 56D      8 00 00 00 00 00 00 00 6D 
00.000 0D9      8 88 FB 00 10 00 E0 7F C0 
00.000 314      3 11 02 FF                
00.000 199      6 FF F0 B7 7E FF BF       
00.000 19F      6 FF F0 F8 7F 00 20       
00.000 19A      6 FF F0 9A 7E FF 3F       
00.000 2F4      2 00 00                   
00.000 257      8 A6 0A FF FF FF FF FF FF 
00.000 0A5      8 CB 0B B4 47 7B 00 00 71 
00.000 1C4      7 00 00 00 00 A7 20 82    
00.000 1A1      5 C6 C8 00 00 8A          
00.000 0F3      8 DF 0E 00 C0 F0 C4 FF FF 
00.000 302      7 FF F2 FF FF FE FF FF    
00.000 2C5      7 11 C3 00 20 06 20 0A    
00.000 0D9      8 5B FD 00 10 00 E0 7F C0 
00.000 199      6 FF F2 B4 7E FF BF       
00.000 19A      6 FF F2 9D 7E FF 3F       
00.000 19F      6 FF F2 07 80 00 20       
00.000 2C4      8 00 00 FF 64 64 64 01 F0 
00.000 563      8 40 63 00 00 00 00 00 00 
00.000 0A5      8 18 0D B4 47 7B 00 00 71 
00.000 3FB      7 C3 32 01 10 01 19 FF    
00.000 1C4      7 00 00 00 00 A9 20 92    
00.000 1BA      8 FF FF FC FF FF FF FF FF 
00.000 349      5 58 11 9A 10 00          
00.000 2E5      8 A9 F4 11 11 11 11 11 11 
00.000 12F      8 CE 25 86 1C F1 05 30 02 
00.000 130      5 00 F0 FC FF FF          
00.000 0D9      8 BD F0 00 10 00 E0 7F C0 
00.000 0A5      8 FE 00 B4 47 7B 00 00 71 
00.000 0F3      8 DE 00 00 C0 F0 C4 FF FF 
00.000 1C4      7 00 00 00 00 AB 20 A2    
00.000 1A1      5 E1 CA 00 00 8A          
00.000 1C5      7 00 00 00 00 AB 20 A2    
00.000 0D9      8 E0 F1 00 10 00 E0 7F C0 
00.000 578      8 00 00 00 00 00 00 00 78 
00.000 257      8 FB 0B FF FF FF FF FF FF 
00.000 1AE      2 FB FF                   
00.000 302      7 FF F6 FF FF FE FF FF    
00.000 0D9      8 07 F2 00 10 00 E0 7F C0 
00.000 199      6 FF F6 B9 7E FF BF       
00.000 2BF      3 FF FF FF                
00.000 1A6      8 00 00 00 00 00 00 C0 FC 
00.000 0A5      8 44 02 B4 47 7B 00 00 71 
00.000 173      8 60 FE 00 0E 30 00 0E 00 
00.000 1C4      7 00 00 00 00 AD 20 B2    
00.000 1A1      5 7C CB 00 00 8A          
00.000 1E0      8 59 05 F1 11 29 11 11 F1 
00.000 1FB      8 B9 05 F1 FF 29 11 11 7F 
00.000 302      7 FF F8 FF FF FE FF FF    
00.000 3FB      7 C3 34 01 10 01 1A FF    
00.000 0D9      8 D4 F4 00 10 00 E0 7F C0 
00.000 199      6 FF F8 C2 7E FF BF       
00.000 289      8 FF FF FF FF FF 00 EC 01 
00.000 0A5      8 97 04 B4 47 7B 00 00 71 
00.000 5E1      8 27 61 07 FF FF FF FF FF 
00.000 1C4      7 00 00 00 00 AF 20 C2    
00.000 1A1      5 88 CC 00 00 8A          
00.000 572      8 00 00 00 00 00 00 00 72 
00.000 302      7 FF FA FF FF FE FF FF    
00.000 0D9      8 6E F6 00 10 00 E0 7F C0 
00.000 199      6 FF FA B3 7E FF BF       
00.000 19A      6 FF FA 99 7E FF 3F       
00.000 19F      6 FF FA 00 80 00 20       
00.000 257      8 75 0C FF FF FF FF FF FF 
00.000 0A5      8 2D 06 B4 47 7B 00 00 71 
00.000 1C4      7 00 00 00 00 B1 20 D2    
00.000 1C5      7 00 00 00 00 B1 20 D2    
00.000 1A1      5 15 CD 00 00 8A          
00.000 0D9      8 33 F7 00 10 00 E0 7F C0 
00.000 1A0      8 00 80 FC BF FF 00 F0 FF 
00.000 302      7 FF FC FF FF FE FF FF    
00.000 2C5      7 DE C4 00 20 06 20 0A    
00.000 30F      2 0F F0                   
00.000 0D9      8 6F F8 00 10 00 E0 7F C0 
00.000 199      6 FF FC C0 7E FF BF       
00.000 19A      6 FF FC A9 7E FF 3F       
00.000 2C4      8 00 00 FF 64 64 64 01 F0 
00.000 304      6 F9 FF 2A 2E FF FF       
00.000 0A5      8 2C 08 B4 47 7B 00 00 71 
00.000 3FB      7 C3 35 01 10 01 1A FF    
00.000 1C4      7 00 00 00 00 B3 20 E2    
00.000 12F      8 29 26 86 1C F1 05 30 02 
00.000 2BB      5 49 F3 00 00 F2          
00.000 28E      2 FF 7F                   
00.000 130      5 00 F0 FC FF FF          
00.000 302      7 FF FE FF FF FE FF FF    
00.000 30F      2 0F F0                   
00.000 0D9      8 D5 FA 00 10 00 E0 7F C0 
00.000 19F      6 FF FE 01 80 00 20       
00.000 0A5      8 96 0A B4 47 7B 00 00 71 
00.000 0F3      8 EA 05 00 C0 F0 C4 FF FF 
00.000 1C4      7 00 00 00 00 B5 20 02    
00.000 1A1      5 5A C0 00 00 8A          
00.000 1C5      7 00 00 00 00 B5 20 02    
00.000 257      8 28 0D FF FF FF FF FF FF 
00.000 1AE      2 FB FF                   
00.000 302      7 FF F1 FF FF FE FF FF    
00.000 0D9      8 06 FC 00 10 00 E0 7F C0 
00.000 314      3 11 02 FF                
00.000 199      6 FF F1 BF 7E FF BF       
00.000 19A      6 FF F1 B7 7E FF 3F       
00.000 184      8 FE FF FE FF FE FF FE FF 
00.000 2BF      3 FF FF FF                
00.000 2F0      3 35 DD F0                
00.000 1A6      8 00 00 00 00 00 00 50 FE 
00.000 1C4      7 00 00 00 00 B7 20 12    
00.000 1A1      5 C7 C1 00 00 8A          
00.000 0D9      8 5B FD 00 10 00 E0 7F C0 
00.000 1E0      8 BE 06 F1 11 29 11 11 F1 
00.000 302      7 FF F3 FF FF FE FF FF    
00.000 3FB      7 C3 37 01 10 01 1B FF    
00.000 412      8 98 A7 86 84 8E A6 35 8B 
00.000 300      8 31 36 59 96 65 59 96 65 
00.000 1EE      2 00 FC                   
00.000 1E1      6 F0 F6 04 FF FF FF       
00.000 289      8 FF FF FF FF FF 00 EC 01 
00.000 0A5      8 FF 0E B4 47 7B 00 00 71 
00.000 36B      8 FE FF FE FF FE FF FE FF 
00.000 1C4      7 00 00 00 00 B9 20 22    
00.000 0F3      8 0C 08 00 C0 F0 C4 FF FF 
00.000 5F8      8 F6 04 F0 FF FF FF FF FF 
00.000 302      7 FF F5 FF FF FE FF FF    
00.000 414      7 64 FF FF 20 F0 FF FF    
00.000 0D9      8 E0 F1 00 10 00 E0 7F C0 
00.000 199      6 FF F5 BC 7E FF BF       
00.000 19F      6 FF F5 F6 7F 00 20       
00.000 246      6 3F F3 00 FC FF FF       
00.000 257      8 CF 0E FF FF FF FF FF FF 
00.000 0A5      8 A3 01 B4 47 7B 00 00 71 
00.000 1C4      7 00 00 00 00 BB 20 32    
00.000 1C5      7 00 00 00 00 BB 20 32    
00.000 2F3      8 FF FF 03 80 BF 7E 9D 7E 
00.000 302      7 FF F7 FF FF FE FF FF    
00.000 2C5      7 98 C5 00 20 06 20 0A    
00.000 0D9      8 5A F3 00 10 00 E0 7F C0 
00.000 199      6 FF F7 B8 7E FF BF       
00.000 19A      6 FF F7 AC 7E FF 3F       
00.000 2C4      8 00 00 FF 64 64 64 01 F0 
00.000 0A5      8 19 03 B4 47 7B 00 00 71 
00.000 3FB      7 C3 38 01 10 01 1C FF    
00.000 1C4      7 00 00 00 00 BD 20 42    
00.000 1A1      5 14 C4 00 00 8A          
00.000 0F3      8 B6 0A 00 C0 F0 C4 FF FF 
00.000 2A1      8 F0 FF FF FF FF FF FF FF 
00.000 349      5 58 11 9A 10 00          
00.000 28E      2 FF 7F                   
00.000 302      7 FF F9 FF FF FE FF FF    
00.000 0D9      8 89 F5 00 10 00 E0 7F C0 
00.000 199      6 FF F9 B8 7E FF BF       
00.000 0A5      8 CA 05 B4 47 7B 00 00 71 
00.000 0F3      8 B6 0A 00 C0 F0 C4 FF FF 
00.000 1C4      7 00 00 00 00 BF 20 52    
00.000 1C5      7 00 00 00 00 BF 20 52    
00.000 1A1      5 89 C5 00 00 8A          
00.000 0D9      8 6E F6 00 10 00 E0 7F C0 
00.000 257      8 CE 00 FF FF FF FF FF FF 
00.000 1AE      2 FB FF                   
00.000 302      7 FF FB FF FF FE FF FF    
00.000 3FB      7 C3 39 01 10 01 1C FF    
00.000 5E1      8 27 61 07 FF FF FF FF FF 
00.000 0D9      8 33 F7 00 10 00 E0 7F C0 
00.000 2BF      3 FF FF FF                
00.000 1A6      8 00 00 00 00 00 00 E0 FF 
00.000 0A5      8 70 07 B4 47 7B 00 00 71 
00.000 173      8 08 F4 00 0E 30 00 0E 00 
00.000 1B9      5 00 00 C8 FF 19          
00.000 1A1      5 33 C6 00 00 8A          
00.000 1FD      8 25 07 F1 FF 29 11 11 7F 
00.000 1E0      8 E3 07 F1 11 29 11 11 F1 
00.000 302      7 FF FD FF FF FE FF FF    
00.000 3FB      7 C3 3A 01 10 01 1D FF    
00.000 0D9      8 32 F9 00 10 00 E0 7F C0 
00.000 199      6 FF FD B7 7E FF BF       
00.000 510      8 00 00 00 00 FF FF 00 10 
00.000 289      8 FF FF FF FF FF 00 EC 01 
00.000 0A5      8 71 09 B4 47 7B 00 00 71 
00.000 397      3 C0 E4 00                
00.000 1C4      7 00 00 00 00 C3 20 72    
00.000 0F3      8 38 0D 00 C0 F0 C4 FF FF 
00.000 302      7 FF F0 FF FF FE FF FF    
00.000 0D9      8 88 FB 00 10 00 E0 7F C0 
00.000 199      6 FF F0 AF 7E FF BF       
00.000 19A      6 FF F0 98 7E FF 3F       
00.000 19F      6 FF F0 F6 7F 00 20       
00.000 257      8 93 01 FF FF FF FF FF FF 
00.000 0A5      8 CB 0B B4 47 7B 00 00 71 
00.000 1C4      7 00 00 00 00 C5 20 82    
00.000 1C5      7 00 00 00 00 C5 20 82    
00.000 1A1      5 C6 C8 00 00 8A          
00.000 0D9      8 06 FC 00 10 00 E0 7F C0 
00.000 1A0      8 00 80 FB 9F FF 01 F0 FF 
00.000 302      7 FF F2 FF FF FE FF FF    
00.000 2C5      7 52 C6 00 20 06 20 0A    
00.000 0D9      8 5B FD 00 10 00 E0 7F C0 
00.000 314      3 11 02 FF                
00.000 199      6 FF F2 B2 7E FF BF       
00.000 19F      6 FF F2 07 80 00 20       
00.000 2C4      8 00 00 FF 64 64 64 01 F0 
00.000 0A5      8 18 0D B4 47 7B 00 00 71 
00.000 304      6 FA FF 2A 2E FF FF       
00.000 3FB      7 C3 3B 01 10 01 1D FF    
00.000 1C4      7 00 00 00 00 C7 20 92    
00.000 0D9      8 BC FE 00 10 00 E0 7F C0 
00.000 28E      2 FF 7F                   
00.000 2BB      5 20 F5 00 00 F2          
00.000 302      7 FF F4 FF FF FE FF FF    
00.000 163      8 FF FF 09 A5 FF FF FF FF 
00.000 130      5 00 F0 FC FF FF          
00.000 0D9      8 BD F0 00 10 00 E0 7F C0 
00.000 0A5      8 FE 00 B4 47 7B 00 00 71 
00.000 0F3      8 DE 00 00 C0 F0 C4 FF FF 
00.000 422      4 24 12 82 15             
00.000 1C4      7 00 00 00 00 C9 20 A2    
00.000 1C5      7 00 00 00 00 C9 20 A2    
00.000 1A1      5 E1 CA 00 00 8A          
00.000 257      8 74 02 FF FF FF FF FF FF 
00.000 1AE      2 FB FF                   
00.000 302      7 FF F6 FF FF FE FF FF    
00.000 0D9      8 07 F2 00 10 00 E0 7F C0 
00.000 199      6 FF F6 C5 7E FF BF       
00.000 19A      6 FF F6 A8 7E FF 3F       
00.000 19F      6 FF F6 FB 7F 00 20       
00.000 2BF      3 FF FF FF                
00.000 1A6      8 00 00 00 00 00 00 70 F1 
00.000 0A5      8 44 02 B4 47 7B 00 00 71 
00.000 173      8 60 FE 00 0E 30 00 0E 00 
00.000 1C4      7 00 00 00 00 CB 20 B2    
00.000 1A1      5 7C CB 00 00 8A          
00.000 1E0      8 BF 08 F1 11 29 11 11 F1 
00.000 302      7 FF F8 FF FF FE FF FF    
00.000 3A7      7 FF FF 00 00 13 11 30    
00.000 3E6      2 FF 00                   
00.000 0D9      8 D4 F4 00 10 00 E0 7F C0 
00.000 53F      8 00 00 00 00 00 00 00 3F 
00.000 19A      6 FF F8 A5 7E FF 3F       
00.000 1E1      6 9A F7 04 FF FF FF       
00.000 289      8 FF FF FF FF FF 00 EC 01 
00.000 0A5      8 97 04 B4 47 7B 00 00 71 
00.000 1A1      5 88 CC 00 00 8A          
00.000 1C4      7 00 00 00 00 CD 20 C2    
00.000 302      7 FF FA FF FF FE FF FF    
00.000 0D9      8 6E F6 00 10 00 E0 7F C0 
00.000 199      6 FF FA B6 7E FF BF       
00.000 19A      6 FF FA A7 7E FF 3F       
00.000 19F      6 FF FA FE 7F 00 20       
00.000 257      8 29 03 FF FF FF FF FF FF 
00.000 0A5      8 2D 06 B4 47 7B 00 00 71 
00.000 200      8 00 00 7C 00 00 00 00 FF 
00.000 1C4      7 00 00 00 00 CF 20 D2    
00.000 1C5      7 00 00 00 00 CF 20 D2    
00.000 1A1      5 15 CD 00 00 8A          
00.000 0D9      8 33 F7 00 10 00 E0 7F C0 
00.000 302      7 FF FC FF FF FE FF FF    
00.000 2C5      7 14 C7 00 20 06 20 0A    
00.000 0D9      8 6F F8 00 10 00 E0 7F C0 
00.000 199      6 FF FC B5 7E FF BF       
00.000 19A      6 FF FC 9C 7E FF 3F       
00.000 19F      6 FF FC 00 80 00 20       
00.000 2C4      8 00 00 FF 64 64 64 01 F0 
00.000 0A5      8 2C 08 B4 47 7B 00 00 71 
00.000 3FB      7 C3 3E 01 10 01 1F FF    
00.000 5E1      8 27 61 07 FF FF FF FF FF 
00.000 1C4      7 00 00 00 00 D1 20 E2    
00.000 0F3      8 EA 05 00 C0 F0 C4 FF FF 
00.000 28E      2 FF 7F                   
00.000 2BB      5 9A F6 00 00 F2          
00.000 163      8 FF FF 09 A5 FF FF FF FF 
00.000 2E5      8 13 F6 11 11 11 11 11 11 
00.000 0D9      8 D5 FA 00 10 00 E0 7F C0 
00.000 199      6 FF FE B8 7E FF BF       
00.000 0A5      8 96 0A B4 47 7B 00 00 71 
00.000 0F3      8 EA 05 00 C0 F0 C4 FF FF 
00.000 1C4      7 00 00 00 00 D3 20 02    
00.000 1A1      5 5A C0 00 00 8A          
00.000 1C5      7 00 00 00 00 D3 20 02    
00.000 297      7 0C ED F0 FF F0 F0 FC    
00.000 257      8 A7 04 FF FF FF FF FF FF 
00.000 302      7 FF F1 FF FF FE FF FF    
00.000 1AE      2 FB FF                   
00.000 0D9      8 06 FC 00 10 00 E0 7F C0 
00.000 199      6 FF F1 C2 7E FF BF       
00.000 19A      6 FF F1 A0 7E FF 3F       
00.000 2BF      3 FF FF FF                
00.000 1A6      8 00 00 00 00 00 00 00 F3 
00.000 0A5      8 45 0C B4 47 7B 00 00 71 
00.000 173      8 EE F9 00 0E 30 00 0E 00 
00.000 1C4      7 00 00 00 00 D5 20 12    
00.000 1A1      5 C7 C1 00 00 8A          
00.000 1E0      8 E2 09 F1 11 29 11 11 F1 
00.000 302      7 FF F3 FF FF FE FF FF    
00.000 3FB      7 C3 40 01 10 01 20 FF    
00.000 0D9      8 BC FE 00 10 00 E0 7F C0 
00.000 314      3 11 02 FF                
00.000 199      6 FF F3 B7 7E FF BF       
00.000 289      8 FF FF FF FF FF 00 EC 01 
00.000 0A5      8 FF 0E B4 47 7B 00 00 71 
00.000 1C4      7 00 00 00 00 D7 20 22    
00.000 1A1      5 7D C2 00 00 8A          
00.000 1C5      7 00 00 00 00 D7 20 22    
00.000 0D9      8 BD F0 00 10 00 E0 7F C0 
00.000 302      7 FF F5 FF FF FE FF FF    
00.000 0D9      8 E0 F1 00 10 00 E0 7F C0 
00.000 199      6 FF F5 C4 7E FF BF       
00.000 19A      6 FF F5 99 7E FF 3F       
00.000 19F      6 FF F5 00 80 00 20       
00.000 2F4      2 00 00                   
00.000 257      8 FA 05 FF FF FF FF FF FF 
00.000 0A5      8 A3 01 B4 47 7B 00 00 71 
00.000 1C4      7 00 00 00 00 D9 20 32    
00.000 1A1      5 E0 C3 00 00 8A          
00.000 1C5      7 00 00 00 00 D9 20 32    
00.000 0D9      8 07 F2 00 10 00 E0 7F C0 
00.000 1A0      8 00 80 FC AF FF 00 F0 FF 
00.000 302      7 FF F7 FF FF FE FF FF    
00.000 2C5      7 D1 C8 00 20 06 20 0A    
00.000 0D9      8 5A F3 00 10 00 E0 7F C0 
00.000 199      6 FF F7 BB 7E FF BF       
00.000 19A      6 FF F7 A2 7E FF 3F       
00.000 2C4      8 00 00 FF 64 64 64 01 F0 
00.000 0A5      8 19 03 B4 47 7B 00 00 71 
00.000 304      6 FB FF 22 2E FF FF       
00.000 3FB      7 C3 41 01 10 01 20 FF    
00.000 1C4      7 00 00 00 00 DB 20 42    
00.000 1A1      5 14 C4 00 00 8A          
00.000 544      8 00 00 00 00 00 00 00 44 
00.000 543      8 00 00 00 00 00 00 00 43 
00.000 28E      2 FF 7F                   
00.000 163      8 FF FF 0A A5 FF FF FF FF 
00.000 0D9      8 89 F5 00 10 00 E0 7F C0 
00.000 199      6 FF F9 D5 7E FF BF       
00.000 0A5      8 CA 05 B4 47 7B 00 00 71 
00.000 0F3      8 B6 0A 00 C0 F0 C4 FF FF 
00.000 1C4      7 00 00 00 00 DD 20 52    
00.000 1C5      7 00 00 00 00 DD 20 52    
00.000 1A1      5 89 C5 00 00 8A          
00.000 0D9      8 6E F6 00 10 00 E0 7F C0 
00.000 257      8 1D 06 FF FF FF FF FF FF 
00.000 302      7 FF FB FF FF FE FF FF    
00.000 1AE      2 FB FF                   
00.000 0D9      8 33 F7 00 10 00 E0 7F C0 
00.000 199      6 FF FB AD 7E FF BF       
00.000 19A      6 FF FB A0 7E FF 3F       
00.000 2BF      3 FF FF FF                
00.000 1A6      8 00 00 00 00 00 00 90 F4 
00.000 0A5      8 70 07 B4 47 7B 00 00 71 
00.000 173      8 08 F4 00 0E 30 00 0E 00 
00.000 1C4      7 00 00 00 00 DF 20 62    
00.000 1A1      5 33 C6 00 00 8A          
00.000 1E6      8 60 0A F1 11 29 11 11 F1 
00.000 1E0      8 05 0A F1 11 29 11 11 F1 
00.000 302      7 FF FD FF FF FE FF FF    
00.000 3FB      7 C3 43 01 10 01 21 FF    
00.000 0D9      8 32 F9 00 10 00 E0 7F C0 
00.000 199      6 FF FD B9 7E FF BF       
00.000 1E1      6 E6 F8 04 FF FF FF       
00.000 289      8 FF FF FF FF FF 00 EC 01 
00.000 0A5      8 71 09 B4 47 7B 00 00 71 
00.000 1C4      7 00 00 00 00 E1 20 72    
00.000 1C5      7 00 00 00 00 E1 20 72    
00.000 1A1      5 AE C7 00 00 8A          
00.000 302      7 FF F0 FF FF FE FF FF    
00.000 0D9      8 88 FB 00 10 00 E0 7F C0 
00.000 199      6 FF F0 B1 7E FF BF       
00.000 19A      6 FF F0 99 7E FF 3F       
00.000 19F      6 FF F0 EE 7F 00 20       
00.000 257      8 40 07 FF FF FF FF FF FF 
00.000 0A5      8 CB 0B B4 47 7B 00 00 71 
00.000 1C4      7 00 00 00 00 E3 20 82    
00.000 1A1      5 C6 C8 00 00 8A          
00.000 1C5      7 00 00 00 00 E3 20 82    
00.000 0D9      8 06 FC 00 10 00 E0 7F C0 
00.000 0F3      8 DF 0E 00 C0 F0 C4 FF FF 
00.000 302      7 FF F2 FF FF FE FF FF    
00.000 2C5      7 97 C9 00 20 06 20 0A    
00.000 0D9      8 5B FD 00 10 00 E0 7F C0 
00.000 199      6 FF F2 C3 7E FF BF       
00.000 19A      6 FF F2 A5 7E FF 3F       
00.000 19F      6 FF F2 FB 7F 00 20       
00.000 2C4      8 00 00 FF 64 64 64 01 F0 
00.000 0A5      8 18 0D B4 47 7B 00 00 71 
00.000 2F7      6 0E 58 49 0A 12 F1       
00.000 3FB      7 C3 44 01 10 01 22 FF    
00.000 1C4      7 00 00 00 00 E5 20 92    
00.000 0F3      8 DE 00 00 C0 F0 C4 FF FF 
00.000 28E      2 FF 7F                   
00.000 2BB      5 6F F8 00 00 F2          
00.000 2E5      8 4E F7 11 11 11 11 11 11 
00.000 163      8 FF FF 0A A5 FF FF FF FF 
00.000 56D      8 00 00 00 00 00 00 00 6D 
00.000 0D9      8 BD F0 00 10 00 E0 7F C0 
00.000 0A5      8 FE 00 B4 47 7B 00 00 71 
00.000 0F3      8 DE 00 00 C0 F0 C4 FF FF 
00.000 1C4      7 00 00 00 00 E7 20 A2    
00.000 1C5      7 00 00 00 00 E7 20 A2    
00.000 1A1      5 E1 CA 00 00 8A          
00.000 297      7 C6 EE F0 FF F0 F0 FC    
00.000 257      8 1C 08 FF FF FF FF FF FF 
00.000 302      7 FF F6 FF FF FE FF FF    
00.000 1AE      2 FB FF                   
00.000 0D9      8 07 F2 00 10 00 E0 7F C0 
00.000 199      6 FF F6 BB 7E FF BF       
00.000 19A      6 FF F6 A6 7E FF 3F       
00.000 2BF      3 FF FF FF                
00.000 563      8 40 63 00 00 00 00 00 00 
00.000 1A6      8 00 00 00 00 00 00 20 F6 
00.000 0A5      8 44 02 B4 47 7B 00 00 71 
00.000 556      8 00 00 00 00 00 00 00 56 
00.000 1C4      7 00 00 00 00 E9 20 B2    
00.000 1E0      8 58 0B F1 11 29 11 11 F1 
00.000 302      7 FF F8 FF FF FE FF FF    
00.000 3FB      7 C3 46 01 10 01 23 FF    
00.000 0D9      8 D4 F4 00 10 00 E0 7F C0 
00.000 199      6 FF F8 C2 7E FF BF       
00.000 19F      6 FF F8 04 80 00 20       
00.000 289      8 FF FF FF FF FF 00 EC 01 
00.000 0A5      8 97 04 B4 47 7B 00 00 71 
00.000 1C4      7 00 00 00 00 EB 20 C2    
00.000 1A1      5 88 CC 00 00 8A          
00.000 1C5      7 00 00 00 00 EB 20 C2    
00.000 578      8 00 00 00 00 00 00 00 78 
00.000 302      7 FF FA FF FF FE FF FF    
00.000 0D9      8 6E F6 00 10 00 E0 7F C0 
00.000 199      6 FF FA B3 7E FF BF       
00.000 19A      6 FF FA A4 7E FF 3F       
00.000 19F      6 FF FA 05 80 00 20       
00.000 257      8 41 09 FF FF FF FF FF FF 
00.000 0A5      8 2D 06 B4 47 7B 00 00 71 
00.000 1C4      7 00 00 00 00 ED 20 D2    
00.000 1A1      5 15 CD 00 00 8A          
00.000 1C5      7 00 00 00 00 ED 20 D2    
00.000 0D9      8 33 F7 00 10 00 E0 7F C0 
00.000 1A0      8 00 80 FC AF FF 00 F0 FF 
00.000 302      7 FF FC FF FF FE FF FF    
00.000 2C5      7 5D CA 00 20 06 20 0A    
00.000 0D9      8 6F F8 00 10 00 E0 7F C0 
00.000 199      6 FF FC C4 7E FF BF       
00.000 19A      6 FF FC 9D 7E FF 3F       
00.000 2C4      8 00 00 FF 64 64 64 01 F0 
00.000 0A5      8 2C 08 B4 47 7B 00 00 71 
00.000 304      6 FC FF 1B 2E FF FF       
00.000 3FB      7 C3 47 01 10 01 23 FF    
00.000 1C4      7 00 00 00 00 EF 20 E2    
00.000 1C5      7 00 00 00 00 EF 20 E2    
00.000 28E      2 00 80                   
00.000 2BB      5 F2 F9 00 00 F2          
00.000 302      7 FF FE FF FF FE FF FF    
00.000 163      8 FF FF 0A A5 FF FF FF FF 
00.000 130      5 00 F0 FC FF FF          
00.000 0D9      8 D5 FA 00 10 00 E0 7F C0 
00.000 0A5      8 96 0A B4 47 7B 00 00 71 
00.000 0F3      8 EA 05 00 C0 F0 C4 FF FF 
00.000 1C4      7 00 00 00 00 F1 20 02    
00.000 1A1      5 5A C0 00 00 8A          
00.000 1C5      7 00 00 00 00 F1 20 02    
00.000 0D9      8 88 FB 00 10 00 E0 7F C0 
00.000 257      8 A6 0A FF FF FF FF FF FF 
00.000 302      7 FF F1 FF FF FE FF FF    
00.000 1AE      2 FB FF                   
00.000 5F8      8 64 01 00 FF FF FF 00 02 
00.000 0D9      8 06 FC 00 10 00 E0 7F C0 
00.000 199      6 FF F1 B6 7E FF BF       
00.000 2BF      3 FF FF FF                
00.000 1A6      8 00 00 00 00 00 00 B0 F7 
00.000 0A5      8 45 0C B4 47 7B 00 00 71 
00.000 173      8 EE F9 00 0E 30 00 0E 00 
00.000 1C4      7 00 00 00 00 F3 20 12    
00.000 1A1      5 C7 C1 00 00 8A          
00.000 1E6      8 B3 0C F1 11 29 11 11 F1 
00.000 1E0      8 D6 0C F1 11 29 11 11 F1 
00.000 302      7 FF F3 FF FF FE FF FF    
00.000 3FB      7 C3 49 01 10 01 24 FF    
00.000 0D9      8 BC FE 00 10 00 E0 7F C0 
00.000 5F8      8 64 03 00 FF FF FF 00 04 
00.000 1E1      6 8C F9 04 FF FF FF       
00.000 289      8 FF FF FF FF FF 00 EC 01 
00.000 0A5      8 FF 0E B4 47 7B 00 00 71 
00.000 1C4      7 00 00 00 00 F5 20 22    
00.000 1A1      5 7D C2 00 00 8A          
00.000 0F3      8 0C 08 00 C0 F0 C4 FF FF 
00.000 302      7 FF F5 FF FF FE FF FF    
00.000 5F8      8 64 05 00 FF FF FF 00 06 
00.000 0D9      8 E0 F1 00 10 00 E0 7F C0 
00.000 199      6 FF F5 B2 7E FF BF       
00.000 19A      6 FF F5 A3 7E FF 3F       
00.000 19F      6 FF F5 00 80 00 20       
00.000 257      8 FB 0B FF FF FF FF FF FF 
00.000 0A5      8 A3 01 B4 47 7B 00 00 71 
00.000 1C4      7 00 00 00 00 F7 20 32    
00.000 1A1      5 E0 C3 00 00 8A          
00.000 1C5      7 00 00 00 00 F7 20 32    
00.000 1A0      8 00 80 FC AF FF 00 F0 FF 
00.000 302      7 FF F7 FF FF FE FF FF    
00.000 2C5      7 1B CB 00 20 06 20 0A    
00.000 5F8      8 64 07 00 FF FF FF 00 08 
00.000 0D9      8 5A F3 00 10 00 E0 7F C0 
00.000 199      6 FF F7 B7 7E FF BF       
00.000 2C4      8 00 00 FF 64 64 64 01 F0 
00.000 0A5      8 19 03 B4 47 7B 00 00 71 
00.000 3FB      7 C3 4A 01 10 01 25 FF    
00.000 1C4      7 00 00 00 00 F9 20 42    
00.000 1A1      5 14 C4 00 00 8A          
00.000 1C5      7 00 00 00 00 F9 20 42    
00.000 163      8 FF FF 0A A5 FF FF FF FF 
00.000 2BB      5 48 FA 00 00 F2          
00.000 28E      2 00 80                   
00.000 302      7 FF F9 FF FF FE FF FF    
00.000 5F8      8 64 0A 00 FF 0F 00 00 0B 
00.000 0D9      8 89 F5 00 10 00 E0 7F C0 
00.000 19A      6 FF F9 9C 7E FF 3F       
00.000 0A5      8 CA 05 B4 47 7B 00 00 71 
00.000 0F3      8 B6 0A 00 C0 F0 C4 FF FF 
00.000 1C4      7 00 00 00 00 FB 20 52    
00.000 1A1      5 89 C5 00 00 8A          
00.000 1C5      7 00 00 00 00 FB 20 52    
00.000 257      8 75 0C FF FF FF FF FF FF 
00.000 1AE      2 FB FF                   
00.000 302      7 FF FB FF FF FE FF FF    
00.000 5F8      8 64 0C 00 FF 0F 00 00 0D 
